Jaya Sil	0.00014731437914
Keith Mayes	0.000147308124354
James Pustejovsky	0.000147288026797
Gwo-Jen Hwang	0.000147266054899
Filip De Turck	0.000147236623756
Kshirasagar Naik	0.000147192502863
Markku Turunen	0.000147108808796
Oliver Jokisch	0.00014710442813
Buntarou Shizuki	0.000147050191222
Armin Eberlein	0.000146979148611
Vicente Pelechano	0.00014696768628
Thomas Rauber	0.000146903966322
Domagoj Jakobovic	0.000146852600244
Fang Chen	0.000146846519237
Andrzej Bielecki	0.000146819883322
Jan Bosch	0.00014663720468
Parvati Dev	0.000146614216374
Christopher Leckie	0.00014652220123
Stefan Posch	0.000146509291937
Feng Liang	0.000146472162561
Christopher G. Chute	0.0001462679471
Ferran Hurtado	0.000146218742792
Johannes A. Buchmann	0.000146173521862
Boi Faltings	0.000146129610374
Alexis Quesada-Arencibia	0.000146095064299
Nilmini Wickramasinghe	0.000146045692676
P. John Clarkson	0.000146044108985
Marc Bui	0.00014596460882
Serge Vaudenay	0.000145915175052
Dino Pedreschi	0.000145908821503
Alexandra Duel-Hallen	0.000145891490664
Philippe Leray	0.000145863799884
Frank K. Soong	0.00014575400341
Asad I. Khan	0.000145751939465
Kaoru Kurosawa	0.000145747538063
Bernardo Cuenca Grau	0.000145703169145
Anna Helena Reali Costa	0.000145671464026
Ahmad-Reza Sadeghi	0.000145552407927
Dirk Habich	0.000145527077922
Ben Milner	0.000145441235962
Birgit Vogel-Heuser	0.000145434347371
Gareth Jones	0.00014543137302
Jianda Han	0.000145426996003
Fabio Paternò	0.000145409370679
Prabir Bhattacharya	0.000145316531441
Kalle Lyytinen	0.000145285875299
Alan W. Black	0.00014521918508
Goreti Marreiros	0.000145196927582
Koen De Bosschere	0.000145195717305
Craig A. Knoblock	0.000145008508639
Benno Stein	0.000144979193647
Mara Abel	0.00014492120986
Ivan Torres Pisa	0.000144866376514
Xiaoou Tang	0.000144848430358
Ignacio Larrabide	0.000144836389055
Samuel Pierre	0.000144829819138
Matt Welsh	0.000144816689335
Ricardo J. Rabelo	0.000144806864249
Milind Tambe	0.000144738471189
Jing Yuan	0.000144659465542
Hui Zhang	0.000144617395748
Danielle S. McNamara	0.000144614971374
Naohiro Ishii	0.000144595295982
Seungyong Lee	0.000144568501768
Noureddine Zerhouni	0.000144566669919
Alfonso Gerevini	0.00014455725472
Barbara Weber	0.0001445215225
Hussein T. Mouftah	0.000144516535548
Soo-Young Lee	0.000144435665671
Christian Bizer	0.000144176978062
Mary Beth Rosson	0.000144163926643
Hui Yang	0.000144127683215
Annika Hinze	0.000144084109099
Gerald Schaefer	0.000143930480274
João Leite	0.000143899378496
Michaël Rusinowitch	0.000143895669987
Michelangelo Ceci	0.000143886032985
Cecilia Mascolo	0.000143829928666
Eduardo Reck Miranda	0.000143817286674
Nasser Yazdani	0.000143776372967
Shengrui Wang	0.000143764042934
Gian Luca Foresti	0.000143746422567
Reid G. Simmons	0.000143687771615
Eneko Agirre	0.000143652335249
Mohand-Said Hacid	0.000143641504405
Caetano Traina	0.000143638460302
Ernest Teniente	0.000143620882461
Hiroshi Kawakami	0.000143577306803
Hideaki Takeda	0.000143505647539
David Camacho	0.000143456090507
Peer Bork	0.000143408714837
Toby Walsh	0.000143391349743
Colin Boyd	0.000143387007638
Toyoaki Nishida	0.000143349748619
Juan Trujillo	0.000143324002531
Gyung-Leen Park	0.000143304654704
Jacky Estublier	0.00014329327996
Kathleen McKeown	0.000143279761555
Dhamin Al-Khalili	0.000143278933195
Andreas Geyer-Schulz	0.000143244144425
Maria Virvou	0.000143230145107
Chang-Biau Yang	0.000143182406326
Gernot Heiser	0.000143056111745
Kouichi Sakurai	0.000143006195633
Hamideh Afsarmanesh	0.000142998630934
Thomas Fahringer	0.000142985907048
Rui Wang	0.000142964488507
Young-Hwan Lim	0.000142958052118
Catherine Faron-Zucker	0.00014286612513
Nazir Ahmad Zafar	0.000142864108749
Min Huang	0.000142856094294
Hui Wang	0.000142841560764
Taskin Kocak	0.000142822503071
Carlos Soares	0.000142797643839
Ramarathnam Venkatesan	0.000142793261661
Nizar Bouguila	0.00014271109256
Krithi Ramamritham	0.000142600055006
Ángel Sánchez	0.000142598586704
Wilhelm Hasselbring	0.000142565587947
Yannick Estève	0.00014255137594
Stefan Kopp	0.000142459604063
Wei Luo	0.000142452706862
Xuan Zhang	0.000142380865374
Jimmy J. Lin	0.000142346772398
Xin Li	0.000142269164336
Nirmalie Wiratunga	0.000142265190712
Xavier Pennec	0.000142250190663
Harry Bouwman	0.000142195720753
Matti Pietikäinen	0.000142174220198
Mehryar Mohri	0.000142043254903
Kenneth D. Mandl	0.000142013935117
Reeva Lederman	0.00014197005661
Saman S. Abeysekera	0.000141924953955
Núria Agell	0.000141912969001
Sudipto Guha	0.000141876979422
Steve Benford	0.000141838644239
D. K. Lobiyal	0.000141832794894
Barbara Caputo	0.000141804591681
Minglu Li	0.000141778763228
Hyun Soo Kim	0.000141690825818
P. Rodrigues	0.000141624974248
Dennis Kundisch	0.000141612899088
José Tribolet	0.000141579912888
Wenhua Dou	0.000141562243338
Cecil Armstrong	0.00014155387101
Henda Ben Ghezala	0.000141512492505
Katsuro Inoue	0.00014150969946
Hermann A. Maurer	0.000141455780554
Horst-Michael Gross	0.000141444211894
Jens Mache	0.000141428712857
Norbert Fuhr	0.000141427899066
Kenji Suzuki	0.000141426647016
Marie Duzí	0.000141417623888
Amir Herzberg	0.000141398779403
Yi Yang	0.000141377492736
Ramon López de Mántaras	0.000141377011467
Dan Wu	0.000141328517779
Jian Wan	0.000141306137768
Mario Kusek	0.000141279011209
Juan Pavón	0.000141275759035
Ursula Hübner	0.000141258449622
Jean-Luc Mari	0.000141226881788
Dengguo Feng	0.00014108205473
Rolf Niedermeier	0.000141016485618
Weiru Liu	0.000141009296309
Xingwei Wang	0.000140902379597
Holger Giese	0.000140889905441
Mikhail Kotov	0.000140887399192
Chitta Baral	0.000140835743898
br	0.000140831607881
Fabio Roli	0.000140820546547
Yanwen Guo	0.00014081126611
Vimla L. Patel	0.000140800920235
Elena Dubrova	0.000140782220235
Philippe Mathieu	0.00014069737062
Jerry L. Prince	0.00014057010264
Marcelo F. Frias	0.000140546515116
Michita Imai	0.000140543393882
Yilong Yin	0.000140527464687
Tan Lee	0.000140499282884
Yvan Labiche	0.000140487683788
Bei Chen	0.000140452427061
Michael Wooldridge	0.000140452329497
Anton Wijs	0.0001404001404
Dong Hoon Lee	0.000140390412748
Binay K. Bhattacharya	0.000140380683474
Ying Tan	0.000140322513774
Michael Schrefl	0.000140208307811
Scott F. Smith	0.000140164173778
Dacheng Tao	0.000140150196088
Ioana Manolescu	0.000140127582689
Christos Makris	0.000140118406226
Hsin-Min Wang	0.000140086419464
Wei Liu	0.000140072018743
Giuseppe Liotta	0.000140062940377
Ebroul Izquierdo	0.00013998070783
Jacques Savoy	0.000139951099439
Doo-Hwan Bae	0.000139951099439
Dirk Schulz	0.000139923199026
Karim Mohammadi	0.000139910941305
Tag Gon Kim	0.000139910941305
Marc Frappier	0.000139910883512
Oliver Eulenstein	0.000139878779324
Jing Wang	0.000139799407562
Zhoujun Li	0.000139746076734
Ali Moeini	0.000139731568303
Svetan Ratchev	0.000139731568303
Tobias Nipkow	0.000139731568303
Alireza Sadeghian	0.000139724159181
Giancarlo Succi	0.000139715887508
Zheng-Hua Tan	0.000139663277666
James H. Graham	0.000139648935797
Aladdin M. Ariyaeeinia	0.000139637670117
Tadashi Wadayama	0.000139607312094
Mark Burgin	0.000139527112986
Yun Wang	0.000139480829496
Hirokazu Taki	0.000139438242204
Christian Knauer	0.000139436363005
Maria J. Serna	0.000139432341199
Alexander Verl	0.000139403384839
Yoshinobu Sato	0.000139372102831
Ethan L. Miller	0.000139371809846
Marcelo Márcio Soares	0.000139344500247
Yukio Fukui	0.000139344500247
Matthew L. Jensen	0.000139343561872
Yi-nan Guo	0.000139294140629
Michael Schreckenberg	0.000139222059207
Kazushi Ikeda	0.000139210720965
Dominique Rieu	0.000139116748568
Matthias Scheutz	0.0001390517597
Yu Wang	0.000139046874703
S. Sudarshan	0.000139038796253
Soumen Chakrabarti	0.000139021900277
Arun Rai	0.000139014076296
André R. S. Marçal	0.000138989041878
Christel Baier	0.000138975202326
Hagit Messer	0.000138959570688
Martine Adda-Decker	0.000138943404474
John-Jules Ch. Meyer	0.000138915557926
Jianwu Li	0.000138914424629
Hyuk-Chul Kwon	0.000138858636748
Bo Li	0.000138847511229
Joao Marques-Silva	0.000138784628122
Baghdad Atmani	0.000138759232989
Christian Geiger	0.000138651821226
Ricardo Jardim-Goncalves	0.000138632054812
Akinori Ito	0.000138622453498
Jean-Gabriel Ganascia	0.00013855914477
Chung-Hsien Wu	0.000138520662679
Jonathan Schaeffer	0.000138503892419
Marta Z. Kwiatkowska	0.000138500953385
Boutheina Ben Yaghlane	0.000138492529797
Esperanza Marcos	0.000138448755532
Isao Echizen	0.000138444947212
Carolyn Penstein Rosé	0.000138443513033
Sabine Van Huffel	0.000138437705075
Muhammad Sher	0.000138425232669
Andreas Behrend	0.000138373171976
Beatriz Sousa Santos	0.0001383677139
Jun Sun	0.000138358544987
Marc Pantel	0.000138311754884
Man-Wai Mak	0.000138304615917
Barbara Hammer	0.000138286260243
Volker Gruhn	0.000138265505223
Shamik Sural	0.000138242162567
Jose R. Marti	0.000138183826845
Steve Love	0.000138171566743
Jana Kleckova	0.000138171566743
Marco Taisch	0.00013813280894
Lina Zhou	0.000138120011316
Kiyoshi Honda	0.000138101397547
David Fernández Llorca	0.000138078809578
Antoni Olivé	0.000138064605479
John R. Smith	0.000138022491809
Felix T. S. Chan	0.000138016383487
Nikos Paragios	0.000137986481812
Alexander Okhotin	0.000137955124486
Richard Baskerville	0.000137940214547
Haining Wang	0.000137932321454
Seiichi Nakagawa	0.000137907605166
Christian Huemer	0.000137892995036
R. Scott Evans	0.000137892995036
Heinz Wörn	0.000137889835184
Rafael Mayo	0.000137887130564
Salvatore Orlando	0.000137875205833
Chunyan Miao	0.00013784528699
Sérgio Lifschitz	0.000137828940506
Hanêne Ben-Abdallah	0.00013780619243
Wei Song	0.00013780256511
Matthew N. Dailey	0.000137788632263
J. Ian Munro	0.000137737840086
Marius Bozga	0.000137732271243
Tony R. Martinez	0.000137696555075
Werner Bailer	0.000137679125556
Sungwon Kang	0.000137648936638
Marie-Odile Cordier	0.000137634610986
Gillian Dobbie	0.000137598297472
Lluís Belanche	0.000137596450961
Jelena Zdravkovic	0.000137594291709
Lionel Seinturier	0.000137594222786
Benjamín Barán	0.000137508177375
Jaakko Hakulinen	0.000137490264595
Mun Yong Yi	0.000137440886855
Engin Kirda	0.00013740315406
Kazimierz Subieta	0.000137393790658
Gianfranco Ciardo	0.000137359094031
Kendall E. Nygard	0.000137342157506
Camino R. Vela	0.00013733048928
Thecla Schiphorst	0.000137308706363
Tiziana Margaria	0.000137286653601
Hiroshi Konno	0.00013728013728
Harold Boley	0.000137243373575
Bruno Arnaldi	0.00013723321994
Tor Stålhane	0.000137181799073
Li Deng	0.000137175277286
Nikos A. Aspragathos	0.000137147627495
Alois Ferscha	0.000137131155284
Kris Demuynck	0.000137055989346
Majid Nili Ahmadabadi	0.000137028401691
Bruno Cabral	0.000137023273195
Fred Niederman	0.000136956170048
Patrick Langdon	0.000136947464748
Zhi Jin	0.000136944741171
Burkhard Freitag	0.000136942008863
James Noble	0.000136823189949
Marco Porta	0.000136776750238
Pourang Irani	0.000136719977844
Arun Lakhotia	0.000136686933855
Dong Ryeol Shin	0.000136682830622
Sebastian Garde	0.000136672926623
Dat Tran	0.000136670765161
Pieter Vansteenwegen	0.000136657031067
François Spies	0.000136540219343
Stephen M. Watt	0.00013653125958
